"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	41	304116	13.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	73	304116	24.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	13	304116	4.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	32	304116	10.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	19	304116	6.2 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	27	304116	8.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	20	304116	6.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	37	304116	12.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	48	304116	15.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other obesity"	"E66.8"	19	304116	6.2 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Obesity, unspecified"	"E66.9"	10	304116	3.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	15	304116	4.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	17	304116	5.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	38	304116	12.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	23	304116	7.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	24	304116	7.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	87	304116	28.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Circumscribed brain atrophy"	"G31.0"	18	304116	5.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other specified degenerative diseases of nervous system"	"G31.8"	16	304116	5.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Multiple sclerosis"	"G35"	23	304116	7.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	10	304116	3.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	23	304116	7.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	15	304116	4.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	27	304116	8.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	15	304116	4.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	117	304116	38.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	62	304116	20.4
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	112	304116	36.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Ischaemic cardiomyopathy"	"I25.5"	14	304116	4.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	14	304116	4.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	13	304116	4.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	14	304116	4.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Aortic (valve) stenosis"	"I35.0"	16	304116	5.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	12	304116	3.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	19	304116	6.2 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	20	304116	6.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	32	304116	10.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	13	304116	4.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	16	304116	5.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	16	304116	5.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	71	304116	23.3
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Peripheral vascular disease, unspecified"	"I73.9"	16	304116	5.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	28	304116	9.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	21	304116	6.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	48	304116	15.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	23	304116	7.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	266	304116	87.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	35	304116	11.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	19	304116	6.2 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	17	304116	5.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	17	304116	5.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	24	304116	7.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	19	304116	6.2 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	19	304116	6.2 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	14	304116	4.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	17	304116	5.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Other fall on same level"	"W18"	27	304116	8.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	304116	3.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	30	19332	155.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Acute myocardial infarction, unspecified"	"I21.9"	14	19332	72.4 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Atherosclerotic heart disease"	"I25.1"	18	19332	93.1 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	10	8038	124.4 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	15	8038	186.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	13	8038	161.7 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	17	8038	211.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	44	281705	15.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	26	281705	9.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	14	281705	5.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	77	281705	27.3
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	20	281705	7.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	79	281705	28.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of rectosigmoid junction"	"C19"	20	281705	7.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	25	281705	8.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	65	281705	23.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	25	281705	8.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	143	281705	50.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	14	281705	5.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	469	281705	166.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	38	281705	13.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	153	281705	54.3
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	52	281705	18.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	68	281705	24.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	55	281705	19.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	94	281705	33.4
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	19	281705	6.7 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	26	281705	9.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	52	281705	18.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	51	281705	18.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	17	281705	6.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	20	281705	7.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	11	281705	3.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	22	281705	7.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	36	281705	12.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	32	281705	11.4
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	76	281705	27.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other obesity"	"E66.8"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Obesity, unspecified"	"E66.9"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	35	281705	12.4
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	17	281705	6.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	40	281705	14.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	24	281705	8.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	33	281705	11.7
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	66	281705	23.4
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	65	281705	23.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other specified degenerative diseases of nervous system"	"G31.8"	19	281705	6.7 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Multiple sclerosis"	"G35"	20	281705	7.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	11	281705	3.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	35	281705	12.4
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	13	281705	4.6 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	28	281705	9.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	15	281705	5.3 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	264	281705	93.7
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	172	281705	61.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	301	281705	106.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Ischaemic cardiomyopathy"	"I25.5"	39	281705	13.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	70	281705	24.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	16	281705	5.7 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Aortic (valve) stenosis"	"I35.0"	17	281705	6.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Endocarditis, valve unspecified"	"I38"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Dilated cardiomyopathy"	"I42.0"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	34	281705	12.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	37	281705	13.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	23	281705	8.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	37	281705	13.1
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Heart disease, unspecified"	"I51.9"	11	281705	3.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	21	281705	7.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	81	281705	28.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	27	281705	9.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Generalized and unspecified atherosclerosis"	"I70.9"	16	281705	5.7 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Dissection of aorta [any part]"	"I71.0"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Peripheral vascular disease, unspecified"	"I73.9"	16	281705	5.7 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	33	281705	11.7
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	16	281705	5.7 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	45	281705	16.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	18	281705	6.4 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	252	281705	89.5
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	45	281705	16.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	45	281705	16.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	23	281705	8.2
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	14	281705	5.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	62	281705	22.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Alcoholic hepatic failure"	"K70.4"	11	281705	3.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	30	281705	10.6
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	25	281705	8.9
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	14	281705	5.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	17	281705	6.0 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Other fall on same level"	"W18"	39	281705	13.8
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	11	281705	3.9 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	281705	3.5 (Unreliable)
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by handgun discharge"	"X72"	45	281705	16.0
	"Washington"	"53"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Sequelae of other accidents"	"Y86"	11	281705	3.9 (Unreliable)
	"Washington"	"53"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	24	12406	193.5
	"Washington"	"53"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Unspecified dementia"	"F03"	10	12406	80.6 (Unreliable)
	"Washington"	"53"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Alzheimer disease, unspecified"	"G30.9"	15	12406	120.9 (Unreliable)
	"Washington"	"53"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Stroke, not specified as haemorrhage or infarction"	"I64"	14	12406	112.8 (Unreliable)
